location_x,location_y, heading,speed, accelaration
11986969.2480944600 ,3836119.0020200410, -6.688102, 1.120000 , -0.121457
11986970.2230453379 ,3836118.4768992015, -6.721263, 1.060000 , -1.138614
11986970.8316924144 ,3836118.2129321839, -6.721263, 0.600000 , -0.800000
11986971.3156017587 ,3836117.9871413778, -6.721263, 0.200000 , -0.319361
11986971.5935734473 ,3836117.8569573490, -6.721263, 0.040000 , -0.039683
11986971.6798709854 ,3836117.8165330845, -6.721263, 0.020000 , 0.040733
11986971.6693244725 ,3836117.8214734290, -6.721263, 0.040000 , -0.099502
11986971.6395778246 ,3836117.8354077763, -6.721263, 0.000000 , 0.099256
11986971.6194856241 ,3836117.8448196505, -6.721263, 0.040000 , 0.121457
11986971.6006970126 ,3836117.8536208794, -6.721263, 0.100000 , -0.198511
11986971.6061225142 ,3836117.8510793885, -6.721263, 0.020000 , 0.000000
11986971.6358261388 ,3836117.8371651936, -6.721263, 0.020000 , 0.099256
11986971.6473403759 ,3836117.8317715307, -6.721263, 0.060000 , -0.079208
11986971.6582496911 ,3836117.8266612343, -6.721263, 0.020000 , -0.040900
11986971.6810145155 ,3836117.8159974110, -6.721263, 0.000000 , 0.049751
11986971.6927298680 ,3836117.8105095383, -6.721263, 0.020000 , 0.049751
11986971.6962444466 ,3836117.8088631891, -6.721263, 0.040000 , -0.049875
11986971.7062899340 ,3836117.8041575388, -6.721263, 0.020000 , 0.039761
11986971.7236151267 ,3836117.7960418258, -6.721263, 0.040000 , 0.000000
11986971.7376540117 ,3836117.7894655317, -6.721263, 0.040000 , -0.040241
11986971.7575021740 ,3836117.7801679727, -6.721263, 0.020000 , 0.000000
11986971.7776550911 ,3836117.7707276563, -6.721263, 0.020000 , 0.000000
11986971.7909373250 ,3836117.7645058036, -6.721263, 0.020000 , 0.000000
11986971.8020974714 ,3836117.7592780087, -6.721263, 0.020000 , -0.040161
11986971.8127152883 ,3836117.7543042595, -6.721263, 0.000000 , 0.000000
11986971.8218280189 ,3836117.7500355444, -6.721263, 0.000000 , 0.040000
11986971.8237141557 ,3836117.7491520131, -6.721263, 0.020000 , 0.000000
11986971.8249734025 ,3836117.7485621385, -6.721263, 0.020000 , 0.000000
11986971.8331100233 ,3836117.7447506674, -6.721263, 0.020000 , 0.039761
11986971.8434488550 ,3836117.7399076051, -6.721263, 0.040000 , 0.000000
11986971.8558393922 ,3836117.7341034538, -6.721263, 0.040000 , -0.049628
11986971.8756308872 ,3836117.7248324398, -6.721263, 0.020000 , 0.099751
11986971.8957548141 ,3836117.7154057031, -6.721263, 0.060000 , 0.199501
11986971.9125222024 ,3836117.7075512847, -6.721263, 0.140000 , -0.161943
11986971.9491232671 ,3836117.6904060934, -6.721263, 0.060000 , 0.099256
11986972.0129912142 ,3836117.6604881608, -6.721263, 0.100000 , 0.299252
11986972.0601695068 ,3836117.6383882333, -6.721263, 0.220000 , 0.598504
11986972.1256567035 ,3836117.6077117887, -6.721263, 0.460000 , 1.212121
11986972.2585535422 ,3836117.5454583601, -6.784967, 1.060000 , 1.047382
11986972.4888853002 ,3836117.4375630808, -6.839727, 1.480000 , 1.477046
11986972.9613291658 ,3836117.1799858203, -6.894923, 2.220000 , 0.496278
11986973.6465553772 ,3836116.7559617436, -6.874416, 2.420000 , 0.748130
11986974.7496255953 ,3836115.9875372383, -6.870707, 2.720000 , 0.049628
11986976.0082918461 ,3836115.1407970483, -6.837327, 2.740000 , 0.240964
11986977.4719925653 ,3836114.1654073130, -6.937684, 2.860000 , 0.448878
11986978.6767512802 ,3836113.4181228788, -6.807002, 3.040000 , 1.526104
11986980.3881329410 ,3836112.1248185746, -6.979572, 3.800000 , -0.249377
11986981.5425391402 ,3836111.4571891450, -6.988735, 3.700000 , 1.147132
11986983.1983350851 ,3836110.0957578789, -6.856744, 4.160000 , 0.947631
11986985.3508285899 ,3836108.2654975834, -6.894705, 4.540000 , 0.947631
11986987.3509234637 ,3836106.9560613288, -6.839509, 4.920000 , 0.398010
11986989.8275420815 ,3836105.2273919820, -6.870707, 5.080000 , 0.080808
11986992.2296836060 ,3836103.7250180924, -6.834273, 5.120000 , 0.545906
11986994.9511506166 ,3836101.9194726441, -6.797185, 5.340000 , -1.396509
11986997.7952360120 ,3836100.1631864714, -6.736316, 4.780000 , 2.000000
11987000.8192547821 ,3836098.4459810010, -6.802639, 5.600000 , 1.516393
11987003.2551991567 ,3836097.2516378914, -6.860017, 6.340000 , -0.098765
11987005.8704996463 ,3836095.7644311474, -6.870489, 6.300000 , -1.002004
11987008.9296147004 ,3836093.7875107769, -6.836455, 5.800000 , 1.197007
11987012.2361563016 ,3836091.5899063554, -6.935284, 6.280000 , -0.162272
11987014.8297058120 ,3836089.9850483821, -6.901905, 6.200000 , 1.530864
11987017.9588396326 ,3836087.6239401591, -6.956664, 6.820000 , -0.298507
11987020.7841329761 ,3836085.6080517448, -7.017751, 6.700000 , 0.481928
11987023.6218575258 ,3836083.3538700440, -7.020587, 6.940000 , -0.347395
11987014.3274026047 ,3836074.1739264047, -7.058330, 6.800000 , -1.501014
11987017.2163894158 ,3836071.5519936597, -7.007933, 6.060000 , 0.049628
11987020.3333540633 ,3836068.5122245313, -7.066402, 6.080000 , 1.546135
11987022.8898162264 ,3836066.2396724215, -7.088218, 6.700000 , -0.945274
11987025.4240896702 ,3836063.7300405982, -7.087564, 6.320000 , 1.169355
11987028.1351214740 ,3836060.9178593419, -7.175921, 6.900000 , 0.598504
11987030.4340247959 ,3836058.5309960283, -7.170467, 7.140000 , -0.245700
11987033.0249818154 ,3836055.3452451136, -7.237880, 7.040000 , -1.460446
11987035.4198686555 ,3836052.4062247290, -7.244425, 6.320000 , 1.428571
11987037.8168408498 ,3836049.0457616374, -7.266242, 6.920000 , -0.803383
11987040.0001052171 ,3836045.9228324955, -7.252716, 6.540000 , 1.191067
11987042.3062610719 ,3836042.4707825212, -7.309439, 7.020000 , -0.847880
11987044.3680543974 ,3836039.4623583988, -7.324274, 6.680000 , -1.446384
11987046.4625040051 ,3836036.0258231699, -7.410450, 6.100000 , 2.084367
11987048.2163586654 ,3836033.0361589543, -7.373362, 6.940000 , -1.592040
11987049.9539941587 ,3836029.4260834865, -7.247480, 6.300000 , 1.482966
11987052.1583071202 ,3836025.1697523613, -7.345000, 7.040000 , -0.199005
11987054.0375052448 ,3836022.4355533156, -7.333437, 6.960000 , -0.520095
11987056.0884680431 ,3836018.8028489277, -7.294604, 6.740000 , -1.094737
11987058.2779371049 ,3836014.9797325647, -7.333001, 6.220000 , 0.448878
11987049.5432533529 ,3836004.0359342932, -7.336055, 6.400000 , -0.535280
11987051.4321943764 ,3836000.7587574259, -7.328856, 6.180000 , -0.123457
11987053.3328912761 ,3835997.4251789032, -7.369871, 6.120000 , -0.098765
11987055.0747945458 ,3835994.4167712512, -7.299840, 6.080000 , -0.349127
11987056.9675745424 ,3835990.8400716442, -7.328638, 5.940000 , -0.885312
11987058.7904252391 ,3835987.8727341038, -7.365289, 5.500000 , 0.080972
11987060.4616324492 ,3835984.9969207691, -7.355036, 5.540000 , -0.199005
11987062.0562887695 ,3835982.0128512331, -7.344564, 5.460000 , -0.396040
11987063.6593750305 ,3835979.0677243434, -7.309439, 5.300000 , 0.120724
11987065.3268663734 ,3835976.0779034975, -7.301585, 5.360000 , 0.297030
11987066.9945054427 ,3835973.3120589769, -7.272787, 5.480000 , -0.149254
11987068.7514287066 ,3835970.4584541856, -7.230899, 5.420000 , 0.323887
11987070.6549165901 ,3835967.5496642143, -7.153232, 5.580000 , 0.199005
11987072.7928060293 ,3835964.5569557589, -7.087782, 5.660000 , 0.498753
11987075.1677959077 ,3835961.7126064398, -7.021241, 5.860000 , 0.199501
11987077.7866240330 ,3835958.9678393649, -6.935284, 5.940000 , 0.242915
11987080.7470358852 ,3835956.2511443635, -6.819220, 6.060000 , -0.149626
11987084.1287231594 ,3835953.6366151255, -6.709046, 6.000000 , 0.447761
11987087.8121677488 ,3835951.4075666238, -6.663449, 6.180000 , 0.098765
11987091.3898303416 ,3835949.7546323538, -6.554366, 6.220000 , -1.093117
11987095.2571461890 ,3835974.5480143200, -6.471026, 5.680000 , 1.442786
11987099.2990666553 ,3835973.3925627563, -6.387905, 6.260000 , -0.199501
11987103.2718533594 ,3835972.6144721056, -6.322673, 6.180000 , -0.238569
11987107.3638338614 ,3835972.1623007450, -6.237589, 6.060000 , 0.648379
11987111.5910567380 ,3835971.9769275724, -6.166903, 6.320000 , -1.149897
11987115.7247833945 ,3835972.1426454890, -6.101889, 5.760000 , -1.975309
11987119.8275191318 ,3835972.6028140648, -6.189374, 4.960000 , 0.049751
11987122.8110833578 ,3835973.1406773245, -5.941101, 4.980000 , 0.240964
11987126.9587730132 ,3835973.5645665205, -6.000878, 5.100000 , 0.897756
11987129.5718859751 ,3835974.4630924645, -5.969244, 5.460000 , -0.399002
11987132.6270722877 ,3835975.3590163980, -5.953318, 5.300000 , 3.690773
11987135.7494455371 ,3835976.3672311548, -5.926265, 6.780000 , 0.199501
11987139.0570904780 ,3835977.4960097629, -5.816310, 6.860000 , 0.523139
11987143.4475469310 ,3835979.1236820384, -5.813692, 7.120000 , 0.897756
11987147.2251465730 ,3835980.9988109684, -5.785548, 7.480000 , 0.598504
11987151.2794847246 ,3835983.0537743052, -5.801474, 7.720000 , -0.049875
11987155.1692833230 ,3835985.1593939415, -5.762205, 7.700000 , 0.548628
11987159.5566782020 ,3835987.4582117489, -5.692610, 7.920000 , 0.156863
11987164.1124225836 ,3835990.0573381544, -5.678429, 8.000000 , 0.743802
11987168.2101635914 ,3835992.7805077550, -5.654430, 8.360000 , -0.448878
11987172.3690335769 ,3835995.6489998824, -5.624324, 8.180000 , 1.138614
11987176.6072722618 ,3835998.7219654596, -5.584835, 8.640000 , 0.000000
11987180.8266738374 ,3836001.9765350018, -5.535094, 8.640000 , -0.798005
11987185.1202007867 ,3836005.5627126410, -5.497133, 8.320000 , -0.198511
11987189.1664243210 ,3836009.2947856439, -5.469426, 8.240000 , -0.160966
11987192.9026178420 ,3836013.0186649105, -5.420993, 8.160000 , -0.282258
11987196.5807605311 ,3836016.8982253177, -5.382377, 8.020000 , -0.248756
11987199.9815145843 ,3836020.8424218274, -5.338962, 7.920000 , -0.998004
11987203.1919748541 ,3836024.8748345631, -5.340708, 7.420000 , -0.399002
11987205.9685945865 ,3836028.6909297523, -5.319327, 7.260000 , -0.282828
11987208.6900099050 ,3836032.4367874325, -5.330017, 7.120000 , -0.199501
11987211.1376464814 ,3836035.9533591717, -5.298820, 7.040000 , -0.598504
11987213.7158656549 ,3836039.5874636765, -5.297292, 6.800000 , -0.099256
11987216.0473018736 ,3836043.0839716876, -5.293802, 6.760000 , 0.199501
11987218.3099849541 ,3836046.4996515336, -5.296420, 6.840000 , 0.099256
11987220.5228580162 ,3836049.8653925448, -5.291838, 6.880000 , -0.282828
11987222.7858249117 ,3836053.2902158853, -5.294456, 6.740000 , -1.144279
11987225.0209864452 ,3836056.7041425263, -5.293365, 6.280000 , -0.080483
11987227.2260038238 ,3836060.0555175515, -5.302747, 6.240000 , -0.397022
11987229.2839599010 ,3836063.1896069911, -5.326745, 6.080000 , -2.052314
11987243.7162797675 ,3836055.2894193567, -5.359688, 5.060000 , -0.586797
11987245.6634896975 ,3836058.0565996980, -5.326527, 4.820000 , 3.209877
11987247.6177948005 ,3836060.6524651917, -5.383468, 6.380000 , 1.389578
11987249.2001413554 ,3836062.8907123138, -5.404194, 6.940000 , 1.029703
11987251.3753397409 ,3836065.6455591652, -5.414230, 7.460000 , -1.463415
11987253.9434557259 ,3836068.7535170927, -5.427319, 6.740000 , 0.698254
11987256.7054535635 ,3836072.0243951702, -5.497787, 7.020000 , 1.695761
11987259.1367245596 ,3836074.8283443651, -5.584181, 7.700000 , 0.740741
11987261.7120944634 ,3836077.4168043435, -5.555383, 8.000000 , 0.161943
11987265.3661403600 ,3836080.5204922757, -5.619742, 8.080000 , 0.391198
11987268.5875332579 ,3836083.3869139478, -5.636104, 8.240000 , 0.081800
11987272.3144785184 ,3836086.3189694034, -5.731443, 8.280000 , -0.598504
11987275.6637694035 ,3836088.8543996410, -5.794493, 8.040000 , -0.696517
11987279.4366033003 ,3836091.1971031157, -5.826127, 7.760000 , 0.698254
11987283.4762660973 ,3836093.3623989029, -5.850125, 8.040000 , 1.497976
11987287.5403839909 ,3836095.3704113462, -5.908376, 8.780000 , 0.748130
11987291.5157643016 ,3836097.2144861398, -5.944373, 9.080000 , 0.049140
11987296.0445852969 ,3836099.0108564575, -6.009605, 9.100000 , 0.438247
11987300.5989716277 ,3836100.6247457424, -6.080073, 9.320000 , -0.199601
11987305.2580991779 ,3836101.9460587269, -6.142032, 9.220000 , -0.987654
11987310.1548359208 ,3836102.9709434086, -6.222971, 8.740000 , -0.441176
11987314.9087380879 ,3836103.6598308436, -6.276640, 8.560000 , -0.603622
11987319.7268656269 ,3836103.9686974483, -6.318965, 8.260000 , 0.446650
11987324.5112929009 ,3836104.0136363581, -6.327473, 8.440000 , -0.321932
11987329.4244645555 ,3836103.8495071894, -6.384196, 8.280000 , -0.349127
11987333.9922135808 ,3836103.6500772061, -6.431975, 8.140000 , -0.322581
11987338.5352803990 ,3836103.2013886450, -6.469499, 7.980000 , -0.199501
11987343.0575907547 ,3836102.5347661325, -6.530586, 7.900000 , 0.241546
11987347.3015353363 ,3836101.7429832984, -6.580546, 8.000000 , 1.188525
11987351.5193649270 ,3836100.6905916478, -6.591454, 8.580000 , 0.348259
11987356.0308372751 ,3836099.3216969185, -6.655595, 8.720000 , 0.897756
11987360.3674598560 ,3836097.9445583676, -6.664540, 9.080000 , 0.803213
11987365.1642394792 ,3836096.0891747973, -6.691374, 9.480000 , 0.496278
11987370.0061081983 ,3836094.1514583109, -6.671521, 9.680000 , 0.638821
11987375.3862045221 ,3836091.8344535669, -6.696610, 9.940000 , -0.099751
11987380.5804758333 ,3836089.7041846146, -6.676103, 9.900000 , 0.400000
11987386.2227020841 ,3836087.2381404480, -6.652977, 10.100000 , 0.722892
11987391.9769891370 ,3836084.8455787776, -6.689847, 10.460000 , -0.244898
11987397.3337725401 ,3836082.7621397385, -6.714282, 10.340000 , -0.348259
11987402.8346804418 ,3836080.4040816692, -6.711882, 10.200000 , -1.592040
11987408.5027755350 ,3836077.8067352283, -6.717772, 9.560000 , -0.160000
11987413.9957601652 ,3836075.2959201634, -6.702719, 9.480000 , -1.047382
11987419.3792375308 ,3836072.7990783895, -6.700101, 9.060000 , -0.727273
11987424.5618034955 ,3836070.4826279623, -6.688102, 8.700000 , -0.049751
11987429.6102717780 ,3836068.2456682301, -6.683520, 8.680000 , -0.349127
11987434.4526231978 ,3836066.1664503640, -6.661922, 8.540000 , -0.199501
11987439.3643587381 ,3836064.0862037898, -6.649486, 8.460000 , -0.536013
11987444.1929334812 ,3836062.1578817721, -6.562220, 8.140000 , -1.390887
11987449.5228611529 ,3836060.1081235586, -6.515532, 7.560000 , -1.370450
11987454.5307743866 ,3836058.6439201650, -6.581855, 6.920000 , -2.023346
11987458.5193091240 ,3836057.6900695344, -6.454228, 5.880000 , -0.891089
11987463.1425547469 ,3836056.2921428327, -6.489570, 5.520000 , -1.147132
11987466.5220761877 ,3836055.6876783916, -6.571819, 5.060000 , -1.048387
11987469.3381956723 ,3836055.1000269521, -6.544112, 4.540000 , -1.434263
11987472.2757562492 ,3836054.2431638842, -6.558947, 3.820000 , -0.399202
11987474.7909687459 ,3836053.5685168537, -6.629633, 3.620000 , -1.544554
11987476.7835613564 ,3836053.0060202726, -6.677630, 2.840000 , -1.538462
11987478.6048692651 ,3836052.3550701570, -6.786058, 1.940000 , -1.148459
11987479.9471159056 ,3836051.7997007621, -6.677193, 1.120000 , -1.022147
11987481.0987152997 ,3836051.1769259204, -6.728681, 0.520000 , -0.638821
11987481.7258319240 ,3836050.9130944312, -6.728681, 0.260000 , -0.446650
11987482.0180682279 ,3836050.7744225073, -6.728681, 0.080000 , -0.081633
11987482.1193733905 ,3836050.7260644459, -6.728681, 0.040000 , 0.000000
11987482.1188374590 ,3836050.7263203552, -6.728681, 0.040000 , 0.248139
11987482.0921268929 ,3836050.7390749394, -6.728681, 0.140000 , -0.246305
11987482.0806269404 ,3836050.7445662958, -6.728681, 0.040000 , -0.081301
11987482.1089331843 ,3836050.7310497458, -6.728681, 0.000000 , 0.148148
11987482.1179958023 ,3836050.7267222442, -6.728681, 0.060000 , 0.041068
11987482.1166495103 ,3836050.7273651133, -6.728681, 0.080000 , -0.084866
11987482.1370102335 ,3836050.7176426388, -6.728681, 0.020000 , 0.049875
11987482.1694658902 ,3836050.7021446973, -6.728681, 0.040000 , -0.099751
11987482.1875364073 ,3836050.6935158223, -6.728681, 0.000000 , 0.099502
11987482.2044393662 ,3836050.6854444696, -6.728681, 0.040000 , 0.040323
11987482.2110382095 ,3836050.6822934477, -6.728681, 0.060000 , -0.099502
11987482.2299640886 ,3836050.6732561276, -6.728681, 0.020000 , 0.120240
11987482.2560315877 ,3836050.6608086037, -6.728681, 0.080000 , 0.098522
11987482.2747946251 ,3836050.6518490426, -6.728681, 0.120000 , 0.631313
11987482.3154162951 ,3836050.6324517382, -6.728681, 0.620000 , 0.687961
11987482.3990108948 ,3836050.5925343768, -6.728681, 0.900000 , 1.641541
11987482.6910892967 ,3836050.4530636561, -6.789549, 1.880000 , 1.227723
11987483.1286761109 ,3836050.2441110318, -6.774495, 2.500000 , 1.252525
11987484.0762896296 ,3836049.7227436691, -6.829255, 3.120000 , 0.399002
11987485.2440142594 ,3836049.0972901010, -6.656249, 3.280000 , 1.767068
11987487.3190128282 ,3836047.8483785987, -6.736971, 4.160000 , 0.566667
11987488.9835923202 ,3836047.1849484299, -6.599308, 4.500000 , 1.629630
11987491.7439594995 ,3836045.8584579546, -6.546730, 5.160000 , 0.589681
11987494.6515142173 ,3836044.8798999623, -6.464700, 5.400000 , 1.070912
11987498.0990148932 ,3836043.9357401454, -6.446374, 6.140000 , 1.147132
11987501.4957675673 ,3836043.2953534829, -6.274677, 6.600000 , 0.697674
11987506.2231562100 ,3836042.5110399383, -6.236934, 7.020000 , 0.735786
11987510.5281301998 ,3836042.5021927194, -6.056511, 7.900000 , 0.259222
11987516.0743194185 ,3836042.7433191165, -5.823727, 8.420000 , 0.541311
11987522.4264931343 ,3836044.1103531341, -5.781621, 8.800000 , 0.729685
11987527.3295379821 ,3836046.4466397567, -5.741261, 9.240000 , 0.439560
11987532.2727497723 ,3836049.1386091798, -5.721189, 9.680000 , 0.177440
11987537.1772374418 ,3836052.0756442891, -5.728825, 9.820000 , 0.000000
11987542.0043596867 ,3836055.1074403147, -5.735152, 9.820000 , 0.336134
11987546.9508324843 ,3836058.1721321866, -5.737988, 10.020000 , 0.080000
11987551.9808008224 ,3836061.2448695474, -5.743224, 10.060000 , -1.386139
11987557.0740874540 ,3836064.3352126474, -5.805838, 9.500000 , 2.660099
11987561.7112268303 ,3836067.1161166937, -5.731661, 10.580000 , 0.122449
11987567.5219728556 ,3836070.1516000866, -5.770931, 10.640000 , -0.098522
11987572.5510298032 ,3836073.2232552562, -5.738643, 10.600000 , -1.327968
11987578.3760955967 ,3836076.5151868737, -5.716390, 9.940000 , 1.088710
11987584.0065145548 ,3836079.9115606863, -5.781839, 10.480000 , -2.655936
11987588.6376774926 ,3836082.8524600519, -5.727298, 9.160000 , -0.348259
11987594.4210510477 ,3836086.0525732981, -5.825909, 9.020000 , 1.693548
11987598.5123353545 ,3836088.5861370247, -5.791221, 9.860000 , 0.148515
11987603.6619560700 ,3836091.1560880467, -5.833545, 9.920000 , -0.547264
11987608.4395954553 ,3836093.7089346433, -5.854707, 9.700000 , -1.446384
11987613.5452278201 ,3836096.1856216793, -5.872160, 9.120000 , -0.698254
11987618.6498301737 ,3836098.5246457839, -5.893977, 8.840000 , 0.603622
11987623.5149624813 ,3836100.6506739659, -5.902267, 9.140000 , -1.094527
11987628.3802261073 ,3836102.6528537269, -5.898777, 8.700000 , -1.237624
11987633.3904485442 ,3836104.6622977741, -5.934992, 8.200000 , 0.929293
11987637.9320466798 ,3836106.4989614049, -5.929320, 8.660000 , -3.573201
11987642.6354335006 ,3836108.2165953359, -5.984952, 7.220000 , -4.089776
11987646.9228396006 ,3836109.8000604543, -5.934992, 5.580000 , 0.845771
11987651.2417824045 ,3836111.1437329329, -5.998697, 5.920000 , 2.029703
11987654.2447358835 ,3836112.2275916710, -6.046475, 6.740000 , -0.411523
11987657.3367915787 ,3836113.1409198600, -5.926484, 6.540000 , -0.548628
11987661.7410694081 ,3836114.2194388043, -5.974917, 6.320000 , -0.746269
11987665.1295026932 ,3836115.4621174955, -5.951136, 6.020000 , 0.195599
11987668.8273995500 ,3836116.6497382908, -5.942628, 6.100000 , -0.651731
11987672.3133853786 ,3836117.8471503430, -5.990406, 5.780000 , -0.149626
11987675.4675877355 ,3836118.9632997341, -5.960299, 5.720000 , -2.758621
11987678.9347982947 ,3836120.0189349251, -5.899431, 4.360000 , 1.831683
11987682.3503539767 ,3836121.1546918820, -5.993461, 5.100000 , -0.938272
11987684.6029254552 ,3836122.0584304142, -5.981462, 4.720000 , 0.728745
11987687.4403284043 ,3836122.9196976773, -5.955500, 5.080000 , 0.594059
11987690.2871744484 ,3836123.8042325280, -5.921684, 5.320000 , 3.382353
11987693.2986807711 ,3836124.8225947190, -6.030331, 6.700000 , 0.692464
11987695.7824456431 ,3836125.7583868615, -5.982116, 7.040000 , 1.178862
11987699.8441216704 ,3836126.8362513334, -5.969681, 7.620000 , 0.000000
11987704.0237897206 ,3836128.1229410693, -5.948082, 7.620000 , 0.796020
11987708.5316524003 ,3836129.5801500846, -5.957463, 7.940000 , 1.097257
11987712.8805526402 ,3836131.0888931444, -5.919066, 8.380000 , -0.693069
11987717.7566562090 ,3836132.7387213907, -6.032512, 8.100000 , 0.650407
11987721.6007174589 ,3836134.1990105212, -6.017895, 8.420000 , 1.485149
11987726.4708041102 ,3836135.4779704805, -6.030113, 9.020000 , -0.199501
11987737.8034502622 ,3836150.5727726249, -5.991715, 8.940000 , -0.040323
11987743.3227087948 ,3836152.0039767204, -5.948737, 8.920000 , -0.448878
11987748.8774079736 ,3836153.6563325375, -6.026840, 8.740000 , -0.841584
11987753.3507270906 ,3836155.2017572504, -6.052802, 8.400000 , -2.137097
11987758.1942985263 ,3836156.4895937415, -5.904449, 7.340000 , 0.238569
11987764.1161647961 ,3836157.8909980543, -5.962481, 7.460000 , -0.696517
11987768.0198915936 ,3836159.4162203432, -6.013314, 7.180000 , -0.595533
11987771.8757107984 ,3836160.7049574032, -6.012877, 6.940000 , 1.333333
11987775.9733189046 ,3836161.8509539333, -6.016586, 7.620000 , -0.495868
11987779.9971887656 ,3836162.9665273484, -6.030113, 7.380000 , -1.346633
11987784.1806305069 ,3836164.1099813213, -6.083127, 6.840000 , -0.496278
11987788.0637496728 ,3836165.1167247193, -6.128287, 6.640000 , 1.135802
11987791.8127376903 ,3836165.8862944329, -6.145304, 7.100000 , 0.081301
11987795.6705384403 ,3836166.4983746931, -6.185447, 7.140000 , -0.202020
11987799.5493626185 ,3836167.0406452925, -6.107562, 7.040000 , 0.693069
11987804.2832901645 ,3836167.5172136626, -6.120870, 7.320000 , -1.047382
11987808.4177086744 ,3836168.2342634508, -6.142904, 6.900000 , -1.179361
11987812.5371489152 ,3836168.9105563331, -6.147704, 6.420000 , -0.486815
11987816.5964528173 ,3836169.4886211208, -6.124360, 6.180000 , -1.097257
11987820.5743803158 ,3836170.0321844011, -6.156431, 5.740000 , -1.465347
11987824.0401233863 ,3836170.5834915079, -6.151195, 5.000000 , -1.439206
11987827.4290152360 ,3836171.0211186479, -6.155558, 4.420000 , -1.922290
11987830.3791982662 ,3836171.4122359599, -6.172357, 3.480000 , -0.746269
11987832.8927001767 ,3836171.7353408379, -6.183920, 3.180000 , -0.880196
11987834.9526260812 ,3836171.9664090555, -6.274022, 2.820000 , 0.731707
11987836.5718660336 ,3836172.1286043399, -6.446592, 3.180000 , 1.097257
11987837.8224559743 ,3836172.1424708907, -6.589491, 3.620000 , 0.049875
11987839.1919200532 ,3836171.9233558699, -6.726063, 3.640000 , 1.237624
11987840.7091916036 ,3836171.4506988665, -6.861326, 4.140000 , 0.548628
11987842.2181287501 ,3836170.7425745227, -7.001388, 4.360000 , 0.099256
11987843.7641417831 ,3836169.7421885706, -7.086037, 4.400000 , 1.194030
11987845.4377279505 ,3836168.2961433651, -7.235262, 4.880000 , 0.527383
11987846.8286309280 ,3836166.8643849627, -7.291986, 5.140000 , -0.399002
11987848.3575534150 ,3836164.7466022484, -7.352636, 4.980000 , 0.923695
11987849.8307316098 ,3836162.4233253091, -7.421140, 5.440000 , 0.249377
11987851.1387170702 ,3836160.0529762362, -7.462155, 5.540000 , 0.646766
11987852.4112292621 ,3836157.3233933961, -7.468700, 5.800000 , 1.876543
11987853.6824333910 ,3836154.2672785949, -7.461937, 6.560000 , 0.601202
11987855.0349574573 ,3836150.9367331252, -7.441211, 6.860000 , -0.603622
11987856.5831296481 ,3836147.1881282884, -7.419176, 6.560000 , 0.448878
11987836.5006418228 ,3836136.1463370710, -7.403905, 6.740000 , 0.565657
11987838.2429773342 ,3836132.3822135455, -7.365289, 7.020000 , -0.320000
11987840.1364531908 ,3836128.4537312277, -7.347618, 6.860000 , 0.347395
11987842.1605224051 ,3836124.6264625178, -7.313366, 7.000000 , -0.447761
11987844.2944638506 ,3836120.7685806830, -7.314893, 6.820000 , 0.569106
11987846.4463593382 ,3836117.1682893652, -7.397142, 7.100000 , 0.049875
11987848.2943226099 ,3836114.0776961106, -7.386233, 7.120000 , 2.183623
11987850.2008497212 ,3836110.2424851847, -7.388415, 8.000000 , -0.645161
11987852.1591181420 ,3836106.3624927113, -7.406523, 7.740000 , 1.360000
11987854.2073100824 ,3836102.2868356109, -7.397578, 8.420000 , 0.645161
11987856.2928637285 ,3836097.9523532391, -7.466519, 8.740000 , 0.299252
11987858.2595403418 ,3836093.9440569505, -7.454956, 8.860000 , 0.798005
11987860.2843418885 ,3836089.0352764623, -7.471755, 9.180000 , 0.241935
11987862.3129027206 ,3836084.2194387205, -7.482008, 9.300000 , 0.698254
11987864.3408937827 ,3836079.1870301100, -7.484408, 9.580000 , 0.375783
11987866.3809585031 ,3836073.9670116710, -7.513424, 9.760000 , -0.079681
11987868.3681020960 ,3836068.8397090849, -7.516260, 9.720000 , 0.971429
11987870.3224203810 ,3836063.3515169816, -7.502298, 10.400000 , -0.018454
11987872.3248875570 ,3836057.6535028820, -7.449283, 8.560000 , 0.161290
11987863.8718103692 ,3836050.7388929380, -7.449283, 8.560000 , 0.161290
11987865.3241780866 ,3836047.2958177770, -7.449160, 8.560485 , 0.165113
11987866.7163002416 ,3836044.0423703613, -7.449037, 8.560970 , 0.168936
11987868.0860782824 ,3836040.8461827538, -7.448915, 8.561454 , 0.172759
11987869.4477388784 ,3836037.6703692758, -7.448792, 8.561939 , 0.176581
11987870.8066046964 ,3836034.5021810732, -7.448669, 8.562424 , 0.180404
11987872.1647003423 ,3836031.3368656742, -7.448546, 8.562909 , 0.184227
11987873.5228159297 ,3836028.1725779157, -7.448423, 8.563394 , 0.188049
11987874.8812715504 ,3836025.0085714352, -7.448300, 8.563879 , 0.191872
11987876.2402035743 ,3836021.8445286001, -7.448177, 8.564363 , 0.195695
11987877.5996737648 ,3836018.6803057794, -7.448054, 8.564848 , 0.199518
11987878.9597120117 ,3836015.5158336549, -7.447931, 8.565333 , 0.203340
11987880.3203337360 ,3836012.3510766472, -7.447808, 8.565818 , 0.207163
11987881.6815473363 ,3836009.1860155319, -7.447685, 8.566303 , 0.210986
11987883.0433575921 ,3836006.0206395187, -7.447562, 8.566787 , 0.214809
