location_x,location_y, heading,speed, accelaration
11988168.4774738476 ,3836004.0109181255, -6.754136, 10.053991 , -11.986936
11988171.0899087638 ,3836002.6807316472, -6.754040, 10.050895 , -11.985211
11988173.7015053034 ,3836001.3512884332, -6.753944, 10.047798 , -11.983488
11988176.3122641183 ,3836000.0225879154, -6.753848, 10.044702 , -11.981764
11988178.9221855775 ,3835998.6946296738, -6.753751, 10.041604 , -11.980041
11988181.5312698595 ,3835997.3674133830, -6.753655, 10.038507 , -11.978316
11988184.1395170316 ,3835996.0409387755, -6.753559, 10.035411 , -11.976592
11988186.7469270863 ,3835994.7152056210, -6.753463, 10.032314 , -11.974869
11988189.3534999732 ,3835993.3902137112, -6.753366, 10.029218 , -11.973145
11988191.9592356179 ,3835992.0659628510, -6.753270, 10.026120 , -11.971421
11988194.5641339272 ,3835990.7424528548, -6.753174, 10.023024 , -11.969697
11988197.1681947969 ,3835989.4196835402, -6.753078, 10.019927 , -11.967973
11988199.7714181170 ,3835988.0976547301, -6.752982, 10.016830 , -11.966249
11988202.3738037776 ,3835986.7763662478, -6.752885, 10.013734 , -11.964525
11988204.9753516633 ,3835985.4558179183, -6.752789, 10.010636 , -11.962802
11988207.5760616586 ,3835984.1360095670, -6.752693, 10.007540 , -11.961078
11988203.8047265038 ,3836015.5844289586, -6.752597, 10.004443 , -11.959354
11988206.4037603624 ,3836014.2661000411, -6.752501, 10.001347 , -11.957630
11988209.0019559786 ,3836012.9485105798, -6.752405, 9.998249 , -11.955906
11988211.5993132330 ,3836011.6316604014, -6.752308, 9.995152 , -11.954183
11988214.1958320066 ,3836010.3155493322, -6.752212, 9.992056 , -11.952458
11988216.7915121820 ,3836009.0001771986, -6.752116, 9.988959 , -11.950735
11988219.3863536417 ,3836007.6855438268, -6.752020, 9.985863 , -11.949011
11988221.9803562667 ,3836006.3716490436, -6.751924, 9.982765 , -11.947287
11988224.5735199396 ,3836005.0584926750, -6.751827, 9.979669 , -11.945563
11988227.1658445429 ,3836003.7460745475, -6.751731, 9.976572 , -11.943839
11988229.7573299576 ,3836002.4343944876, -6.751635, 9.973475 , -11.942116
11988232.3479760662 ,3836001.1234523221, -6.751539, 9.970379 , -11.940392
11988234.9377827514 ,3835999.8132478767, -6.751442, 9.967281 , -11.938668
11988237.5267498940 ,3835998.5037809778, -6.751346, 9.964185 , -11.936944
11988240.1148773767 ,3835997.1950514521, -6.751250, 9.961088 , -11.935220
11988242.7021650802 ,3835995.8870591256, -6.751154, 9.957992 , -11.933496
11988245.2886128891 ,3835994.5798038244, -6.751058, 9.954895 , -11.931772
11988247.8742206860 ,3835993.2732853754, -6.750961, 9.951797 , -11.930049
11988250.4589883499 ,3835991.9675036045, -6.750865, 9.948701 , -11.928325
11988253.0429157652 ,3835990.6624583378, -6.750769, 9.945604 , -11.926601
11988255.6260028128 ,3835989.3581494018, -6.750673, 9.942508 , -11.924877
11988258.2082493752 ,3835988.0545766223, -6.750576, 9.939411 , -11.923153
11988260.7896553352 ,3835986.7517398261, -6.750480, 9.936314 , -11.921430
11988263.3702205755 ,3835985.4496388393, -6.750384, 9.933217 , -11.919705
11988265.9499449767 ,3835984.1482734876, -6.750288, 9.930120 , -11.917982
11988268.5288284235 ,3835982.8476435975, -6.750192, 9.927024 , -11.916258
11988271.1068707947 ,3835981.5477489950, -6.750095, 9.923927 , -11.914534
11988273.6840719767 ,3835980.2485895059, -6.749999, 9.920830 , -11.912810
11988276.2604318503 ,3835978.9501649570, -6.749903, 9.917733 , -11.911086
11988278.8359502982 ,3835977.6524751741, -6.749807, 9.914637 , -11.909363
11988281.4106272012 ,3835976.3555199830, -6.749711, 9.911540 , -11.907639
11988283.9844624437 ,3835975.0592992101, -6.749614, 9.908443 , -11.905915
11988286.5574559085 ,3835973.7638126812, -6.749518, 9.905346 , -11.904191
11988289.1296074763 ,3835972.4690602226, -6.749422, 9.902249 , -11.902467
11988291.7009170316 ,3835971.1750416602, -6.749326, 9.899153 , -11.900743
11988294.2713844553 ,3835969.8817568203, -6.749229, 9.896056 , -11.899019
11988296.8410096318 ,3835968.5892055281, -6.749134, 9.892960 , -11.897296
11988299.4097924419 ,3835967.2973876102, -6.749037, 9.889862 , -11.895572
11988301.9777327683 ,3835966.0063028922, -6.748941, 9.886765 , -11.893847
11988304.5448304955 ,3835964.7159512006, -6.748845, 9.883669 , -11.892124
11988307.1110855062 ,3835963.4263323606, -6.748749, 9.880572 , -11.890400
11988309.6764976811 ,3835962.1374461986, -6.748652, 9.877476 , -11.888677
11988312.2410669047 ,3835960.8492925400, -6.748556, 9.874378 , -11.886952
11988314.8047930598 ,3835959.5618712110, -6.748460, 9.871282 , -11.885229
11988317.3676760271 ,3835958.2751820371, -6.748363, 9.868185 , -11.883505
11988319.9297156930 ,3835956.9892248446, -6.748268, 9.865088 , -11.881781
11988322.4909119383 ,3835955.7039994593, -6.748171, 9.861992 , -11.880057
11988325.0512646455 ,3835954.4195057065, -6.748075, 9.858894 , -11.878333
11988327.6107736994 ,3835953.1357434127, -6.747979, 9.855798 , -11.876610
11988330.1694389805 ,3835951.8527124031, -6.747883, 9.852701 , -11.874886
11988332.7272603735 ,3835950.5704125040, -6.747787, 9.849605 , -11.873161
11988335.2842377592 ,3835949.2888435405, -6.747690, 9.846508 , -11.871438
11988337.8403710239 ,3835948.0080053387, -6.747594, 9.843410 , -11.869714
11988340.3956600484 ,3835946.7278977246, -6.747498, 9.840314 , -11.867990
11988342.9501047172 ,3835945.4485205235, -6.747402, 9.837217 , -11.866266
11988345.5037049111 ,3835944.1698735608, -6.747305, 9.834121 , -11.864543
11988348.0564605147 ,3835942.8919566628, -6.747209, 9.831024 , -11.862819
11988350.6083714105 ,3835941.6147696548, -6.747113, 9.827927 , -11.861094
11988353.1594374850 ,3835940.3383123623, -6.747017, 9.824830 , -11.859371
11988355.7096586190 ,3835939.0625846111, -6.746921, 9.821733 , -11.857647
11988358.2590346951 ,3835937.7875862266, -6.746824, 9.818637 , -11.855924
11988360.8075655960 ,3835936.5133170346, -6.746728, 9.815540 , -11.854199
11988363.3552512061 ,3835935.2397768609, -6.746632, 9.812443 , -11.852476
11988365.9020914081 ,3835933.9669655305, -6.746536, 9.809346 , -11.850752
11988368.4480860867 ,3835932.6948828697, -6.746439, 9.806250 , -11.849028
11988370.9932351261 ,3835931.4235287029, -6.746343, 9.803153 , -11.847304
11988373.5375384074 ,3835930.1529028565, -6.746247, 9.800056 , -11.845580
11988376.0809958149 ,3835928.8830051557, -6.746151, 9.796959 , -11.843857
11988378.6236072332 ,3835927.6138354260, -6.746055, 9.793862 , -11.842133
11988381.1653725430 ,3835926.3453934928, -6.745958, 9.790766 , -11.840408
11988383.7062916290 ,3835925.0776791819, -6.745862, 9.787669 , -11.838685
11988386.2463643756 ,3835923.8106923182, -6.745766, 9.784572 , -11.836961
11988388.7855906654 ,3835922.5444327276, -6.745670, 9.781475 , -11.835238
11988391.3239703830 ,3835921.2789002350, -6.745574, 9.778378 , -11.833513
11988393.8615034111 ,3835920.0140946661, -6.745478, 9.775282 , -11.831790
11988396.3981896341 ,3835918.7500158460, -6.745381, 9.772185 , -11.830066
11988398.9340289347 ,3835917.4866636004, -6.745285, 9.769088 , -11.828341
11988401.4690211974 ,3835916.2240377548, -6.745189, 9.765991 , -11.826618
11988404.0031663049 ,3835914.9621381341, -6.745093, 9.762895 , -11.824894
11988406.5364641417 ,3835913.7009645640, -6.744997, 9.759798 , -11.823171
11988409.0689145923 ,3835912.4405168691, -6.744900, 9.756701 , -11.821446
11988411.6005175393 ,3835911.1807948751, -6.744804, 9.753604 , -11.819722
11988414.1312728673 ,3835909.9217984071, -6.744708, 9.750507 , -11.817999
11988416.6611804608 ,3835908.6635272908, -6.744612, 9.747411 , -11.816275
11988419.1902402006 ,3835907.4059813507, -6.744515, 9.744314 , -11.814551
11988421.7184519731 ,3835906.1491604121, -6.744419, 9.741218 , -11.812827
11988424.2458156608 ,3835904.8930643010, -6.744323, 9.738120 , -11.811104
11988426.7723311484 ,3835903.6376928422, -6.744227, 9.735023 , -11.809380
11988429.2979983203 ,3835902.3830458606, -6.744131, 9.731927 , -11.807655
11988431.8228170611 ,3835901.1291231816, -6.744034, 9.728830 , -11.805932
11988428.0979131367 ,3835891.7760816356, -6.743938, 9.725734 , -11.804208
11988430.6210346669 ,3835890.5236070366, -6.743842, 9.722636 , -11.802485
11988433.1433074139 ,3835889.2718562153, -6.743746, 9.719540 , -11.800760
11988435.6647312660 ,3835888.0208289968, -6.743649, 9.716443 , -11.799036
11988438.1853061076 ,3835886.7705252063, -6.743553, 9.713346 , -11.797313
11988440.7050318215 ,3835885.5209446689, -6.743457, 9.710250 , -11.795588
11988443.2239082921 ,3835884.2720872094, -6.743361, 9.707152 , -11.793865
11988445.7419354022 ,3835883.0239526532, -6.743265, 9.704056 , -11.792141
11988448.2591130380 ,3835881.7765408251, -6.743168, 9.700959 , -11.790418
11988450.7754410841 ,3835880.5298515498, -6.743073, 9.697863 , -11.788693
11988453.2909194231 ,3835879.2838846524, -6.742976, 9.694766 , -11.786969
11988455.8055479396 ,3835878.0386399580, -6.742880, 9.691669 , -11.785246
11988458.3193265181 ,3835876.7941172919, -6.742784, 9.688572 , -11.783522
11988460.8322550450 ,3835875.5503164786, -6.742687, 9.685475 , -11.781798
11988463.3443334028 ,3835874.3072373434, -6.742591, 9.682379 , -11.780074
11988465.8555614743 ,3835873.0648797103, -6.742495, 9.679282 , -11.778351
11988468.3659391459 ,3835871.8232434047, -6.742399, 9.676185 , -11.776627
11988470.8754663039 ,3835870.5823282516, -6.742302, 9.673088 , -11.774902
11988473.3841428291 ,3835869.3421340762, -6.742207, 9.669991 , -11.773179
11988475.8919686079 ,3835868.1026607025, -6.742110, 9.666895 , -11.771455
11988478.3989435248 ,3835866.8639079561, -6.742014, 9.663798 , -11.769732
11988480.9050674625 ,3835865.6258756611, -6.741918, 9.660701 , -11.768007
11988483.4103403091 ,3835864.3885636427, -6.741822, 9.657604 , -11.766283
11988485.9147619475 ,3835863.1519717257, -6.741725, 9.654508 , -11.764560
11988488.4183322601 ,3835861.9160997346, -6.741629, 9.651411 , -11.762836
11988490.9210511353 ,3835860.6809474938, -6.741533, 9.648314 , -11.761112
11988493.4229184538 ,3835859.4465148291, -6.741437, 9.645217 , -11.759388
11988495.9239341039 ,3835858.2128015645, -6.741341, 9.642120 , -11.757665
11988498.4240979683 ,3835856.9798075249, -6.741244, 9.639024 , -11.755940
11988500.9234099332 ,3835855.7475325349, -6.741148, 9.635927 , -11.754216
11988503.4218698833 ,3835854.5159764187, -6.741052, 9.632831 , -11.752493
11988505.9194777012 ,3835853.2851390014, -6.740956, 9.629733 , -11.750769
11988508.4162332751 ,3835852.0550201079, -6.740860, 9.626637 , -11.749045
11988510.9121364877 ,3835850.8256195621, -6.740763, 9.623540 , -11.747321
11988513.4071872234 ,3835849.5969371893, -6.740667, 9.620443 , -11.745597
11988515.9013853688 ,3835848.3689728142, -6.740571, 9.617347 , -11.743874
11988518.3947308082 ,3835847.1417262605, -6.740475, 9.614249 , -11.742149
11988520.8872234263 ,3835845.9151973533, -6.740378, 9.611153 , -11.740426
11988523.3788631093 ,3835844.6893859175, -6.740282, 9.608056 , -11.738702
11988525.8696497399 ,3835843.4642917770, -6.740186, 9.604959 , -11.736979
11988528.3595832046 ,3835842.2399147567, -6.740090, 9.601862 , -11.735254
11988530.8486633878 ,3835841.0162546807, -6.739994, 9.598765 , -11.733530
11988533.3368901741 ,3835839.7933113738, -6.739897, 9.595669 , -11.731807
11988535.8242634516 ,3835838.5710846605, -6.739801, 9.592572 , -11.730083
11988538.3107831031 ,3835837.3495743647, -6.739705, 9.589476 , -11.728359
11988540.7964490149 ,3835836.1287803114, -6.739609, 9.586378 , -11.726635
11988544.8339508455 ,3835834.1463096137, -6.742148, 9.678648 , -11.897271
11988548.2580186296 ,3835832.4650870678, -6.739724, 9.731147 , -11.862850
11988551.4765788373 ,3835830.8750926820, -6.735375, 9.754722 , -11.809944
11988554.6402839869 ,3835829.3208287382, -6.745048, 9.829106 , -11.962199
11988557.8267989494 ,3835827.7721086014, -6.741354, 9.879491 , -11.950893
11988560.9938595872 ,3835826.1974063478, -6.739918, 9.959939 , -12.027020
11988564.1898899749 ,3835824.6206080909, -6.748860, 10.068199 , -12.132090
11988567.4394773934 ,3835823.0234990288, -6.752765, 10.156564 , -12.180898
11988570.7097376045 ,3835821.3818066628, -6.754781, 10.244999 , -12.238546
11988574.0088827014 ,3835819.7085519736, -6.757609, 10.357636 , -12.313076
11988577.3444929626 ,3835818.0079168635, -6.756171, 10.405436 , -12.268497
11988580.7147522885 ,3835816.2777328729, -6.755953, 10.440396 , -12.252352
11988584.1192416288 ,3835814.5352975237, -6.768312, 10.510831 , -12.377916
11988587.5677947551 ,3835812.7714682035, -6.768526, 10.549404 , -12.351140
11988591.0041681156 ,3835810.9625784825, -6.762286, 10.478326 , -12.113101
11988594.4480935726 ,3835809.1463619336, -6.767334, 10.446543 , -12.214090
11988597.9095580559 ,3835807.3469377165, -6.776060, 10.465428 , -12.279074
11988601.3573223148 ,3835805.5347771039, -6.765303, 10.409573 , -12.120693
11988604.7589087952 ,3835803.7096747654, -6.783781, 10.525589 , -12.502651
11988608.2087861504 ,3835801.9021303635, -6.768334, 10.509896 , -12.243335
11988611.5998629574 ,3835800.0506547447, -6.767522, 10.504333 , -12.258886
11988615.0411271360 ,3835798.2334723449, -6.763944, 10.418223 , -12.073332
11988618.4826969411 ,3835796.4224267239, -6.755092, 10.256775 , -11.886606
11988621.8994217142 ,3835794.6395966653, -6.757924, 10.156879 , -11.899837
11988625.2974019125 ,3835792.9035395510, -6.761338, 10.121353 , -12.020130
11988628.6483402047 ,3835791.1818392258, -6.763064, 10.076255 , -11.938407
11988631.9629524257 ,3835789.4646963691, -6.765897, 10.042612 , -11.939669
11988635.2524792347 ,3835787.7530150861, -6.761779, 9.951308 , -11.789534
11988638.5070006363 ,3835786.0480173877, -6.767061, 9.873088 , -11.805178
11988641.7513486762 ,3835784.3639846193, -6.770873, 9.814894 , -11.770589
11988644.9511934426 ,3835782.6833077325, -6.766114, 9.687582 , -11.605502
11988648.1001175195 ,3835781.0138231334, -6.771886, 9.604741 , -11.610960
11988651.2274354510 ,3835779.3731767661, -6.768061, 9.466898 , -11.469905
11988654.2898299322 ,3835777.7458687965, -6.775157, 9.366076 , -11.444962
11988657.3229447491 ,3835776.1472898321, -6.769797, 9.239462 , -11.328508
11988660.2753901184 ,3835774.5662441417, -6.769172, 9.048501 , -11.154560
11988663.1902882475 ,3835773.0232444783, -6.777322, 8.913863 , -11.129754
11988666.0500178300 ,3835771.5124580632, -6.775378, 8.740427 , -11.013573
11988668.8148609791 ,3835770.0243699285, -6.782193, 8.627653 , -10.999503
11988671.5250473153 ,3835768.5708813015, -6.798923, 8.550732 , -11.022799
11988674.1898225229 ,3835767.1196770766, -6.856388, 8.535531 , -11.182729
11988676.8770013656 ,3835765.5994086019, -6.919848, 8.677215 , -11.555795
11988679.4721838217 ,3835763.9354714737, -6.962303, 8.791128 , -11.573865
11988681.9382742457 ,3835762.1248542126, -7.001348, 8.837249 , -11.551712
11988684.3441851940 ,3835760.1917432533, -7.033572, 8.839432 , -11.551012
11988686.6749696489 ,3835758.1633748338, -7.076492, 8.942140 , -11.818526
11988688.9610182084 ,3835756.0392991607, -7.082632, 8.935860 , -11.655537
11988691.1061990391 ,3835753.8692200533, -7.112163, 8.991858 , -11.821995
11988693.2762065101 ,3835751.6390531338, -7.115211, 8.974202 , -11.698400
11988695.3450994492 ,3835749.3879713379, -7.136679, 8.954984 , -11.701931
11988697.4333911017 ,3835747.0961978105, -7.085227, 8.566047 , -10.863270
11988702.5522714406 ,3835697.5947170691, -7.131094, 8.655169 , -11.716587
11988704.6499954611 ,3835695.4145633089, -7.119029, 8.800855 , -11.878164
11988706.5495903473 ,3835693.2700027670, -7.082173, 8.603775 , -11.164461
11988708.4394968580 ,3835691.1773699578, -7.089232, 8.635021 , -11.654000
11988710.4516814034 ,3835689.1023066877, -7.065230, 8.797522 , -11.820047
11988712.3898268230 ,3835687.0832881797, -7.057124, 8.877843 , -11.741715
11988714.4373530950 ,3835685.0449372521, -7.048577, 8.932641 , -11.728858
11988716.5341244340 ,3835682.9938961822, -7.030179, 8.919922 , -11.598033
11988718.6539788935 ,3835680.9555039695, -7.031576, 8.976900 , -11.745602
11988720.8583627064 ,3835678.9105873983, -7.025196, 9.037722 , -11.775568
11988723.0664662365 ,3835676.8602363677, -7.020944, 8.964411 , -11.504942
11988725.3124009818 ,3835674.7999623516, -7.016057, 8.784081 , -11.267953
11988727.5585546885 ,3835672.7573537501, -7.009808, 8.564240 , -11.083547
11988729.7685197592 ,3835670.7671955219, -7.008960, 8.327780 , -10.939726
11988731.9353970010 ,3835668.8399661863, -7.008789, 8.186599 , -10.944096
11988734.0267002862 ,3835666.9840712142, -7.007437, 7.973947 , -10.692698
11988736.0553647336 ,3835665.1845429600, -7.009152, 7.760432 , -10.658293
11988738.0208558477 ,3835663.4456050983, -6.990969, 7.535309 , -10.409761
11988739.8611194976 ,3835661.8122818945, -7.014382, 7.442658 , -10.665442
11988741.7392455880 ,3835660.2022354016, -7.002749, 7.291060 , -10.386147
11988743.4529393557 ,3835658.6681146212, -7.014399, 7.236422 , -10.580447
11988745.1761812270 ,3835657.1564475046, -7.019899, 7.275543 , -10.699043
11988746.8359077834 ,3835655.6691134884, -7.013087, 7.244039 , -10.559174
11988748.4508914687 ,3835654.2050210782, -7.015924, 7.236084 , -10.608709
11988750.0861596800 ,3835652.7409580518, -7.015924, 7.236084 , -10.608709
11988751.7056299224 ,3835651.2840093952, -7.015924, 7.236084 , -10.608709
11988753.3219289985 ,3835649.8295790898, -7.016487, 7.241665 , -10.621487
11988754.9383604676 ,3835648.3750137207, -7.015522, 7.237247 , -10.601696
11988756.5509689860 ,3835646.9223239957, -7.016492, 7.241720 , -10.621614
11988758.1685808189 ,3835645.4677427071, -7.016549, 7.247442 , -10.625034
11988759.7835365646 ,3835644.0129738636, -7.019428, 7.281183 , -10.692595
11988761.4067164883 ,3835642.5505131511, -7.022577, 7.343406 , -10.776970
11988763.0350704398 ,3835641.0752706216, -7.032151, 7.495193 , -11.017987
11988764.6915248539 ,3835639.5651115836, -7.033706, 7.630993 , -11.011561
11988766.3550280035 ,3835638.0200498076, -7.056986, 7.828989 , -11.305323
11988768.1130939424 ,3835636.3808393544, -7.023575, 7.882953 , -11.091045
11988769.7632750310 ,3835634.7717414931, -7.037022, 7.975677 , -11.181988
11988771.6018368136 ,3835633.0862659994, -7.053829, 8.157671 , -11.474958
11988773.4695105888 ,3835631.3350406056, -7.062287, 8.362329 , -11.635618
11988775.3432639930 ,3835629.5188537915, -7.023836, 8.380243 , -11.253061
11988777.1600503493 ,3835627.7263120865, -7.049183, 8.537833 , -11.655591
11988779.2102280557 ,3835625.8446368412, -7.042192, 8.665832 , -11.618635
11988781.2033043560 ,3835623.9316369342, -7.053643, 8.805655 , -11.786218
11988783.2916562837 ,3835621.9495623643, -7.060428, 8.933942 , -11.850240
11988785.3993539400 ,3835619.9061238677, -7.056798, 8.960499 , -11.700235
11988787.5167872105 ,3835617.8243910177, -7.076181, 9.128620 , -12.048264
11988789.7085947134 ,3835615.6829318763, -7.066786, 9.149227 , -11.750014
11988791.8527911082 ,3835613.5098104170, -7.078784, 9.174299 , -11.849178
11988794.0761386808 ,3835611.2925968934, -7.066702, 9.170866 , -11.798614
11988796.2461363729 ,3835609.0802532993, -7.078611, 9.188714 , -11.843653
11988798.4884277396 ,3835606.8438740997, -7.108076, 9.359902 , -12.212206
11988800.7472747471 ,3835604.5419056220, -7.112098, 9.376225 , -11.976114
11988802.9328975361 ,3835602.1832703077, -7.136594, 9.482769 , -12.216248
11988805.1554045491 ,3835599.7596373633, -7.139684, 9.436563 , -11.943327
11988807.3115058038 ,3835597.2942282907, -7.167331, 9.485828 , -12.179047
11988809.4968017917 ,3835594.7747905273, -7.153784, 9.359519 , -11.794921
11988811.5569548812 ,3835592.2681962862, -7.175148, 9.377030 , -12.060766
11988813.6785684451 ,3835589.7472012574, -7.185100, 9.303082 , -11.870285
11988815.7300881520 ,3835587.2094375617, -7.203302, 9.254096 , -11.938049
11988817.7506389003 ,3835584.6559715406, -7.218701, 9.290620 , -12.083283
11988807.3473002352 ,3835608.2036204049, -7.231630, 9.284169 , -12.017351
11988809.2569701578 ,3835605.6175614973, -7.223959, 9.191035 , -11.833240
11988811.0964838546 ,3835603.0571472128, -7.243827, 9.179723 , -12.005295
11988812.9765142184 ,3835600.4768415913, -7.242589, 9.068922 , -11.736821
11988814.7671029791 ,3835597.9207915822, -7.269553, 9.163818 , -12.159986
11988816.5776391998 ,3835595.3378362306, -7.229742, 8.873491 , -11.292262
11988818.2268490624 ,3835592.8511750707, -7.245211, 8.623252 , -11.266167
11988820.0015645977 ,3835590.3775805002, -7.251189, 8.491657 , -11.493351
11988821.6728502922 ,3835587.9834388848, -7.197461, 8.132699 , -10.796835
11988823.1810129452 ,3835585.7934086188, -7.146996, 8.102490 , -11.389445
11988824.7102818955 ,3835583.7997946003, -7.168597, 8.487346 , -12.083570
11988826.4377284199 ,3835581.7670230092, -7.155577, 8.521759 , -11.540417
11988828.1282973066 ,3835579.7029134934, -7.154836, 8.719756 , -11.947273
11988829.8921444453 ,3835577.5995583287, -7.097472, 8.690897 , -11.442310
11988831.6005471386 ,3835575.5674916515, -7.085766, 8.558707 , -11.253922
11988833.5263555981 ,3835573.5162637392, -7.047244, 8.307405 , -10.938146
11988835.4132778440 ,3835571.5606696303, -7.070520, 8.510812 , -11.755091
11988837.4381845817 ,3835569.6128868395, -7.045009, 8.539515 , -11.449453
11988839.3548912909 ,3835567.6923117288, -7.061304, 8.629719 , -11.611612
11988841.4144221917 ,3835565.7229211512, -7.066769, 8.821949 , -11.866120
11988843.4531905875 ,3835563.7165566599, -7.071333, 9.060182 , -12.053315
11988845.5302419104 ,3835561.6482548215, -7.066397, 9.301110 , -12.261567
11988847.6507686023 ,3835559.5170127703, -7.048442, 9.376211 , -12.016016
11988849.8329882063 ,3835557.3433948108, -7.042885, 9.387139 , -11.915260
11988852.1226355582 ,3835555.1404139535, -7.058949, 9.476524 , -12.103872
11988854.4909099583 ,3835552.8894565939, -7.064976, 9.494446 , -12.004693
11988856.8388220631 ,3835550.5898519275, -7.070458, 9.479795 , -11.955101
11988859.1854352970 ,3835548.2616141625, -7.068604, 9.419785 , -11.857311
11988861.5091817304 ,3835545.9304213603, -7.084807, 9.409711 , -11.936000
11988863.8566800207 ,3835543.5824519703, -7.067746, 9.248321 , -11.594597
11988829.5066404026 ,3835618.6795598809, -7.080162, 9.126744 , -11.591450
11988831.8026374131 ,3835616.3837704896, -7.093811, 9.216612 , -12.007273
11988834.0390414819 ,3835614.0975731774, -7.112907, 9.248108 , -11.877762
11988836.2594028171 ,3835611.7655097623, -7.116067, 9.198764 , -11.787089
11988838.4141183905 ,3835609.4152468783, -7.104721, 9.049835 , -11.551764
11988840.5228122529 ,3835607.0970616871, -7.114914, 8.951793 , -11.562742
11988842.6569749024 ,3835604.8003070406, -7.095666, 8.747051 , -11.302799
11988844.6856300756 ,3835602.5763552021, -7.100331, 8.563005 , -11.184433
11988846.7375505809 ,3835600.4062651731, -7.098343, 8.411760 , -11.222208
11988848.7119608801 ,3835598.3030825681, -7.076072, 8.076502 , -10.677135
11988850.5936762076 ,3835596.3055655044, -7.070161, 7.922235 , -10.848446
11988852.4522384182 ,3835594.4150106367, -7.074367, 7.739622 , -10.676329
11988854.2787729353 ,3835592.5814882414, -7.059828, 7.502070 , -10.496006
11988855.9945514090 ,3835590.8463403829, -7.074240, 7.479173 , -10.857428
11988857.7161807511 ,3835589.1522008432, -7.131555, 7.410405 , -10.679236
11988859.4805403277 ,3835587.3705351073, -7.135962, 7.361272 , -10.740968
11988861.0062894225 ,3835585.6492041866, -7.135785, 7.313073 , -10.717734
11988862.4818197079 ,3835583.9612817178, -7.137530, 7.294273 , -10.742445
11988863.9396051690 ,3835582.2931312541, -7.140253, 7.300673 , -10.795809
11988865.3840875290 ,3835580.6346302121, -7.138319, 7.291783 , -10.756098
11988866.8090104405 ,3835578.9897254780, -7.139118, 7.289399 , -10.769998
11988868.2377800085 ,3835577.3460884648, -7.139570, 7.293893 , -10.780287
11988869.6622653771 ,3835575.7051296225, -7.139633, 7.299679 , -10.783853
11988871.0847102590 ,3835574.0649882471, -7.137630, 7.284961 , -10.740481
11988872.5031734072 ,3835572.4291672925, -7.139545, 7.288487 , -10.777588
11988873.9306129590 ,3835570.7893100027, -7.139118, 7.289399 , -10.769998
11988875.3501057066 ,3835569.1528620669, -7.139685, 7.295036 , -10.782903
11988876.7721046507 ,3835567.5146013321, -7.138043, 7.283903 , -10.747737
11988878.1894253865 ,3835565.8799985829, -7.139623, 7.289259 , -10.779356
11988879.6143512223 ,3835564.2417227533, -7.140043, 7.298587 , -10.791035
11988849.9552501366 ,3835628.3465895192, -7.138101, 7.289624 , -10.751158
11988851.3717870601 ,3835626.7116990150, -7.140039, 7.298550 , -10.790949
11988852.7987308037 ,3835625.0708650067, -7.139231, 7.300842 , -10.776838
11988854.2185446788 ,3835623.4324161750, -7.140156, 7.310031 , -10.797874
11988855.6441022083 ,3835621.7896205396, -7.137072, 7.289737 , -10.732059
11988857.0616110284 ,3835620.1532947724, -7.139685, 7.295036 , -10.782903
11988858.4930166937 ,3835618.5105659966, -7.138043, 7.283903 , -10.747737
11988859.9117038585 ,3835616.8746861191, -7.140193, 7.294923 , -10.792324
11988861.3384812772 ,3835615.2342951465, -7.138712, 7.290535 , -10.762921
11988862.7556227297 ,3835613.5984580466, -7.139118, 7.289399 , -10.769998
11988864.1782033462 ,3835611.9607048356, -7.138548, 7.283748 , -10.757061
11988865.5977984890 ,3835610.3253203304, -7.139625, 7.289273 , -10.779387
11988867.0205652043 ,3835608.6880256343, -7.138650, 7.284757 , -10.759372
11988868.4379296061 ,3835607.0536490390, -7.139625, 7.289273 , -10.779387
11988869.8601604421 ,3835605.4165751212, -7.140253, 7.300673 , -10.795809
11988871.2810014375 ,3835603.7781717940, -7.138664, 7.295219 , -10.763967
11988872.6982305646 ,3835602.1418155790, -7.139174, 7.295120 , -10.773418
11988874.1221110355 ,3835600.5026977602, -7.138608, 7.289497 , -10.760546
11988875.5431376025 ,3835598.8654916864, -7.139684, 7.295022 , -10.782871
11988876.9675227143 ,3835597.2261399059, -7.138715, 7.290554 , -10.762964
11988878.3866110109 ,3835595.5895800428, -7.139685, 7.295036 , -10.782903
11988879.8105905224 ,3835593.9502809909, -7.138619, 7.289621 , -10.760828
11988881.2293898668 ,3835592.3140317313, -7.139118, 7.289399 , -10.769998
11988882.6521887407 ,3835590.6763915471, -7.138551, 7.283775 , -10.757126
11988884.0717513729 ,3835589.0410617320, -7.139060, 7.283677 , -10.766579
11988885.4932321813 ,3835587.4052402982, -7.140191, 7.294896 , -10.792259
11988886.9150397908 ,3835585.7675194824, -7.138710, 7.290517 , -10.762879
11988888.3312833775 ,3835584.1325810533, -7.139118, 7.289399 , -10.769998
11988889.7534651235 ,3835582.4952879697, -7.139576, 7.293957 , -10.780432
11988891.1751548201 ,3835580.8574908599, -7.140083, 7.304145 , -10.794076
11988865.8249096498 ,3835635.8489317740, -7.137022, 7.284072 , -10.728768
11988867.2403503228 ,3835634.2151799402, -7.139060, 7.283677 , -10.766579
11988868.6685214769 ,3835632.5763308117, -7.140174, 7.294731 , -10.791883
11988870.0912299585 ,3835630.9377953201, -7.139174, 7.295120 , -10.773418
11988871.5089576133 ,3835629.3012070544, -7.138718, 7.290600 , -10.763069
